mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught,cog_sin,cog_cos,heading_sin,heading_cos,heading_cog_diff,prediction,is_anomaly,anomaly_score
219775000,Under way using engine,4.1,326.3,309.0,Tanker,22.0,147.0,6.5,-0.5548444274479993,0.8319541221304825,-0.7771459614569708,0.6293203910498375,17.30000000000001,-1,True,0.05529038497297534
219775000,Under way using engine,9.4,63.3,72.0,Tanker,22.0,147.0,6.5,0.8933713883278375,0.44931899861589675,0.9510565162951535,0.30901699437494745,8.700000000000003,-1,True,0.013691138938901726
219775000,Under way using engine,9.2,61.6,72.0,Tanker,22.0,147.0,6.5,0.8796485728666165,0.4756242090702753,0.9510565162951535,0.30901699437494745,10.399999999999999,-1,True,0.021725885543181445
566577000,Under way using engine,12.2,98.1,104.0,Tanker,28.0,184.0,6.6,0.9900236577165576,-0.14090123193758247,0.9702957262759965,-0.24192189559966779,5.900000000000006,-1,True,0.006393065210091753
265610040,Under way using engine,5.0,162.2,180.0,Tanker,13.0,80.0,3.8,0.305695304963106,-0.9521293927421386,1.2246467991473532e-16,-1.0,17.80000000000001,-1,True,0.010181455613350154
219355000,Under way using engine,5.0,327.0,337.0,Tanker,14.0,93.0,5.2,-0.544639035015027,0.838670567945424,-0.3907311284892739,0.9205048534524403,10.0,-1,True,0.0017117216677865477
265012140,Under way using engine,9.7,273.1,282.0,Tanker,19.0,100.0,5.3,-0.9985366703262117,0.05407881298477529,-0.9781476007338056,0.20791169081775943,8.899999999999977,-1,True,0.02534000446292295
257550000,Under way using engine,8.0,300.7,293.0,Tanker,20.0,129.0,6.4,-0.8598522715968737,0.5105429179116052,-0.9205048534524405,0.3907311284892735,7.699999999999989,-1,True,0.010528633638621665
257550000,Under way using engine,5.1,291.4,287.0,Tanker,20.0,129.0,6.4,-0.9310558158625284,0.36487678433761933,-0.9563047559630354,0.2923717047227367,4.399999999999977,-1,True,0.0242860189185361
236514000,Under way using engine,11.4,92.4,85.0,Tanker,24.0,149.0,6.5,0.9991228300988584,-0.04187565372919962,0.9961946980917455,0.08715574274765814,7.400000000000006,-1,True,0.019894857698278923
257550000,Under way using engine,13.6,98.7,94.0,Tanker,20.0,129.0,6.3,0.9884938868086836,-0.15126082024721924,0.9975640502598242,-0.06975647374412533,4.700000000000003,-1,True,0.011547902517320852
266465000,Under way using engine,2.3,61.2,60.0,Tanker,19.0,120.0,7.4,0.8763066800438637,0.48175367410171516,0.8660254037844386,0.5000000000000001,1.2000000000000028,-1,True,0.006150090414477782
266465000,Moored,0.0,40.4,48.0,Tanker,19.0,120.0,6.4,0.6481199010631309,0.7615383075367368,0.7431448254773942,0.6691306063588582,7.600000000000001,-1,True,0.029804028828597007
249557000,Under way using engine,9.3,106.3,113.0,Tanker,26.0,180.0,8.5,0.9598052919751869,-0.28066670892078777,0.9205048534524403,-0.3907311284892738,6.700000000000003,-1,True,0.009334180106625456
266465000,Under way using engine,0.9,323.6,139.0,Tanker,19.0,120.0,6.3,-0.5934188866037012,0.8048937973559143,0.6560590289905073,-0.754709580222772,175.39999999999998,-1,True,0.13195363534562832
249557000,Under way using engine,15.8,266.4,265.0,Tanker,26.0,180.0,8.5,-0.9980267284282716,-0.0627905195293141,-0.9961946980917455,-0.08715574274765825,1.3999999999999773,-1,True,0.018515585544007118
220609000,Under way using engine,0.0,200.0,181.0,Tanker,15.0,91.0,5.8,-0.34202014332566866,-0.9396926207859084,-0.017452406437283637,-0.9998476951563913,19.0,-1,True,0.04754298647962296
265012140,Under way using engine,2.7,238.0,222.0,Tanker,19.0,100.0,6.3,-0.848048096156426,-0.529919264233205,-0.6691306063588582,-0.7431448254773942,16.0,-1,True,0.06408869514259596
265012140,Under way using engine,5.8,261.5,236.0,Tanker,19.0,100.0,5.8,-0.9890158633619168,-0.14780941112961046,-0.8290375725550418,-0.5591929034707466,25.5,-1,True,0.07550888161458758
265012140,Under way using engine,3.1,226.9,193.0,Tanker,19.0,100.0,5.8,-0.7301622766207524,-0.6832737736807991,-0.22495105434386498,-0.9743700647852352,33.900000000000006,-1,True,0.06550544555527527
265610040,Under way using engine,1.2,16.8,116.0,Tanker,13.0,80.0,4.3,0.2890317969444716,0.9573194975320672,0.8987940462991669,-0.4383711467890775,99.2,-1,True,0.13399469607251036
265012140,Under way using engine,2.3,114.8,122.0,Tanker,19.0,100.0,5.3,0.9077774785329086,-0.4194520824461772,0.8480480961564261,-0.5299192642332048,7.200000000000003,-1,True,0.0419412397729666
265610040,At anchor,0.0,306.0,201.0,Tanker,13.0,80.0,4.3,-0.8090169943749476,0.5877852522924729,-0.35836794954530043,-0.9335804264972017,105.0,-1,True,0.13172048486554122
538005397,Under way using engine,13.6,79.6,85.0,Tanker,27.0,184.0,6.8,0.9835714708133859,0.18051914525056006,0.9961946980917455,0.08715574274765814,5.400000000000006,-1,True,0.01313017755382262
538005397,Under way using engine,11.1,78.3,84.0,Tanker,27.0,184.0,6.8,0.9792228106217657,0.2027872953565125,0.9945218953682733,0.10452846326765346,5.700000000000003,-1,True,0.004076766476108773
538005397,Under way using engine,5.7,55.3,72.0,Tanker,27.0,184.0,6.8,0.8221440410307373,0.5692795234308443,0.9510565162951535,0.30901699437494745,16.700000000000003,-1,True,0.06614702008278983
538005397,Under way using engine,3.8,119.9,149.0,Tanker,27.0,184.0,6.8,0.8668967489356029,-0.4984877397538302,0.5150380749100544,-0.8571673007021122,29.099999999999994,-1,True,0.06398661756701007
265012140,Under way using engine,6.0,304.8,275.0,Tanker,19.0,100.0,6.2,-0.8211492091337039,0.5707135676844318,-0.9961946980917455,0.08715574274765789,29.80000000000001,-1,True,0.08817558545865534
219355000,Under way using engine,9.7,95.0,101.0,Tanker,14.0,93.0,5.7,0.9961946980917455,-0.08715574274765824,0.981627183447664,-0.1908089953765448,6.0,-1,True,0.012515435365960559
219355000,Under way using engine,7.3,94.0,105.0,Tanker,14.0,93.0,5.7,0.9975640502598242,-0.06975647374412533,0.9659258262890683,-0.25881904510252085,11.0,-1,True,0.05339448466061103
219355000,Under way using engine,9.5,89.0,93.0,Tanker,14.0,93.0,5.7,0.9998476951563913,0.0174524064372836,0.9986295347545738,-0.05233595624294384,4.0,-1,True,0.00627461916638461
265012140,Moored,0.0,68.6,143.0,Tanker,19.0,100.0,6.3,0.9310558158625283,0.3648767843376198,0.6018150231520482,-0.7986355100472929,74.4,-1,True,0.11656859620693427
244784000,Under way using engine,7.3,60.8,67.0,Tanker,16.0,99.0,6.3,0.8729220772698096,0.48785965913873275,0.9205048534524404,0.3907311284892737,6.200000000000003,-1,True,0.011309466489178077
