mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught,cog_sin,cog_cos,heading_sin,heading_cos,heading_cog_diff,prediction,is_anomaly,anomaly_score
266465000,Under way using engine,2.3,61.2,60.0,Tanker,19.0,120.0,7.4,0.8763066800438637,0.4817536741017151,0.8660254037844386,0.5000000000000001,1.2000000000000028,-1,True,0.0061500904144777
266465000,Moored,0.0,40.4,48.0,Tanker,19.0,120.0,6.4,0.6481199010631309,0.7615383075367368,0.7431448254773942,0.6691306063588582,7.600000000000001,-1,True,0.029804028828597
266465000,Under way using engine,0.9,323.6,139.0,Tanker,19.0,120.0,6.3,-0.5934188866037012,0.8048937973559143,0.6560590289905073,-0.754709580222772,175.39999999999998,-1,True,0.1319536353456283
265012140,Under way using engine,2.7,238.0,222.0,Tanker,19.0,100.0,6.3,-0.848048096156426,-0.529919264233205,-0.6691306063588582,-0.7431448254773942,16.0,-1,True,0.0640886951425959
265012140,Under way using engine,5.8,261.5,236.0,Tanker,19.0,100.0,5.8,-0.9890158633619168,-0.1478094111296104,-0.8290375725550418,-0.5591929034707466,25.5,-1,True,0.0755088816145875
265012140,Under way using engine,3.1,226.9,193.0,Tanker,19.0,100.0,5.8,-0.7301622766207524,-0.6832737736807991,-0.2249510543438649,-0.9743700647852352,33.900000000000006,-1,True,0.0655054455552752
265610040,Under way using engine,1.2,16.8,116.0,Tanker,13.0,80.0,4.3,0.2890317969444716,0.9573194975320672,0.8987940462991669,-0.4383711467890775,99.2,-1,True,0.1339946960725103
265012140,Under way using engine,2.3,114.8,122.0,Tanker,19.0,100.0,5.3,0.9077774785329086,-0.4194520824461772,0.8480480961564261,-0.5299192642332048,7.200000000000003,-1,True,0.0419412397729666
265610040,At anchor,0.0,306.0,201.0,Tanker,13.0,80.0,4.3,-0.8090169943749476,0.5877852522924729,-0.3583679495453004,-0.9335804264972016,105.0,-1,True,0.1317204848655412
265012140,Under way using engine,6.0,304.8,275.0,Tanker,19.0,100.0,6.2,-0.8211492091337039,0.5707135676844318,-0.9961946980917455,0.0871557427476578,29.80000000000001,-1,True,0.0881755854586553
219355000,Under way using engine,9.7,95.0,101.0,Tanker,14.0,93.0,5.7,0.9961946980917455,-0.0871557427476582,0.981627183447664,-0.1908089953765448,6.0,-1,True,0.0125154353659605
219355000,Under way using engine,7.3,94.0,105.0,Tanker,14.0,93.0,5.7,0.9975640502598242,-0.0697564737441253,0.9659258262890684,-0.2588190451025208,11.0,-1,True,0.053394484660611
219355000,Under way using engine,9.5,89.0,93.0,Tanker,14.0,93.0,5.7,0.9998476951563912,0.0174524064372836,0.9986295347545738,-0.0523359562429438,4.0,-1,True,0.0062746191663846
265012140,Moored,0.0,68.6,143.0,Tanker,19.0,100.0,6.3,0.9310558158625284,0.3648767843376198,0.6018150231520482,-0.7986355100472929,74.4,-1,True,0.1165685962069342
